execution_idx,application,case,version,execption_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_functions_evolution,covered_goals,covered_goals_evolution
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,239,"[3.5,1]",,
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,-1,0,,,
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,384,"[3.5,1]",,
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,290,"[3.5,1]",,
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,294,"[3.5,1]",,
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,240,"[3.5,1]",,
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,206,"[3.5,1]",,
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,263,"[3.5,1]",,
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,261,"[3.5,1]",,
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,272,"[3.5,1]",,
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,180,"[3.5,1]",,
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,210,"[3.5,1]",,
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,261,"[3.5,1]",,
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,301,"[3.5,1]",,
26,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,290,"[3.5,1]",,
27,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,246,"[3.5,1]",,
28,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,248,"[3.5,1]",,
29,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,270,"[3.5,1]",,
30,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,3.5,289,"[3.5,1]",,
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,414,"[4.333333333333333,1]",,
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,434,"[4.333333333333333,1]",,
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,446,"[4.992592592592592,1][4.333333333333333,2]",,
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,112,"[4.333333333333333,1]",,
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,456,"[4.333333333333333,1]",,
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,392,"[4.992592592592592,1][4.333333333333333,3]",,
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,503,"[4.333333333333333,1]",,
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,554,"[4.992592592592592,1][4.333333333333333,3]",,
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,527,"[4.333333333333333,1]",,
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,539,"[4.333333333333333,1]",,
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,457,"[4.333333333333333,1]",,
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,401,"[4.333333333333333,1]",,
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,569,"[4.992592592592592,1][4.333333333333333,3]",,
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,420,"[4.333333333333333,1]",,
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,366,"[4.333333333333333,1]",,
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,499,"[4.333333333333333,1]",,
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,108,"[4.333333333333333,1]",,
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,414,"[4.992592592592592,1][4.333333333333333,2]",,
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,376,"[4.333333333333333,1]",,
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,396,"[4.333333333333333,1]",,
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,434,"[4.333333333333333,1]",,
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,446,"[4.333333333333333,1]",,
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,370,"[4.333333333333333,1]",,
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,367,"[4.333333333333333,1]",,
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,307,"[4.333333333333333,1]",,
26,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,558,"[4.333333333333333,1]",,
27,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,451,"[4.333333333333333,1]",,
28,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,470,"[4.333333333333333,1]",,
29,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,559,"[4.333333333333333,1]",,
30,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,4.333333333333333,566,"[4.333333333333333,1]",,
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,233,"[5.666666666666666,1]",,
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,381,"[5.666666666666666,1]",,
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,327,"[5.666666666666666,1]",,
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,413,"[5.666666666666666,1]",,
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,315,"[5.666666666666666,1]",,
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,168,"[5.666666666666666,1]",,
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,235,"[5.666666666666666,1]",,
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,259,"[5.666666666666666,1]",,
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,32,"[5.666666666666666,1]",,
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,178,"[5.666666666666666,1]",,
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,482,"[5.666666666666666,1]",,
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,268,"[5.666666666666666,1]",,
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,292,"[5.666666666666666,1]",,
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,270,"[5.666666666666666,1]",,
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,159,"[5.666666666666666,1]",,
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,261,"[5.666666666666666,1]",,
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,105,"[5.666666666666666,1]",,
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,155,"[5.666666666666666,1]",,
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,59,"[5.666666666666666,1]",,
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,204,"[5.666666666666666,1]",,
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,81,"[5.666666666666666,1]",,
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,249,"[5.666666666666666,1]",,
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,302,"[5.666666666666666,1]",,
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,166,"[5.666666666666666,1]",,
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,401,"[5.666666666666666,1]",,
26,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,320,"[5.666666666666666,1]",,
27,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,65,"[5.666666666666666,1]",,
28,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,276,"[5.666666666666666,1]",,
29,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,308,"[5.666666666666666,1]",,
30,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,5.666666666666666,426,"[5.666666666666666,1]",,
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,4305,"[6.5,1]",,
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3788,"[6.5,1]",,
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3045,"[6.5,1]",,
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,963,"[6.5,1]",,
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,5283,"[6.5,1]",,
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,4178,"[6.5,1]",,
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3394,"[6.5,1]",,
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3180,"[6.5,1]",,
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3206,"[6.5,1]",,
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,2754,"[6.5,1]",,
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3366,"[6.5,1]",,
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3552,"[6.5,1]",,
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,2612,"[6.5,1]",,
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,564,"[6.5,1]",,
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3408,"[6.5,1]",,
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,2209,"[6.5,1]",,
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,2988,"[6.5,1]",,
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,4054,"[6.5,1]",,
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,4270,"[6.5,1]",,
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,1618,"[6.5,1]",,
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3528,"[6.5,1]",,
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,4003,"[6.5,1]",,
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,4396,"[6.5,1]",,
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,146,"[6.5,1]",,
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,1560,"[6.5,1]",,
26,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3377,"[6.5,1]",,
27,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3016,"[6.5,1]",,
28,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,5034,"[6.5,1]",,
29,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,4399,"[6.5,1]",,
30,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,6.5,3355,"[6.5,1]",,
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,12637,"[8.5,1]",,
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,26904,"[8.5,1]",,
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,26482,"[8.5,1]",,
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,23724,"[8.5,1]",,
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,21513,"[8.5,1]",,
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,23742,"[8.5,1]",,
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,23320,"[8.5,1]",,
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,21465,"[8.5,1]",,
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,22021,"[8.5,1]",,
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,21917,"[8.5,1]",,
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,22115,"[8.5,1]",,
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,23147,"[8.5,1]",,
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,22111,"[8.5,1]",,
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,21682,"[8.5,1]",,
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,23417,"[8.5,1]",,
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,22988,"[8.5,1]",,
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,23014,"[8.5,1]",,
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,23974,"[8.5,1]",,
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,24232,"[8.5,1]",,
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,24720,"[8.5,1]",,
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,24411,"[8.5,1]",,
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,24674,"[8.5,1]",,
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,24619,"[8.5,1]",,
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,24100,"[8.5,1]",,
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,23336,"[8.5,1]",,
26,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,21497,"[8.5,1]",,
27,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,21478,"[8.5,1]",,
28,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,24433,"[8.5,1]",,
29,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,25569,"[8.5,1]",,
30,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,7,62328,8.5,28389,"[8.5,1]",,
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,27290,"[8.5,1]",,
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,26716,"[8.5,1]",,
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,24104,"[8.5,1]",,
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,21086,"[8.5,1]",,
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,24420,"[8.5,1]",,
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,20573,"[8.5,1]",,
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,21484,"[8.5,1]",,
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,24240,"[8.5,1]",,
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,21546,"[8.5,1]",,
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,22273,"[8.5,1]",,
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,23003,"[8.5,1]",,
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,22093,"[8.5,1]",,
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,23948,"[8.5,1]",,
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,23596,"[8.5,1]",,
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,23650,"[8.5,1]",,
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,23148,"[8.5,1]",,
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,23618,"[8.5,1]",,
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,24052,"[8.5,1]",,
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,24592,"[8.5,1]",,
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,24818,"[8.5,1]",,
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,24777,"[8.5,1]",,
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,24720,"[8.5,1]",,
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,24362,"[8.5,1]",,
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,23891,"[8.5,1]",,
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,23366,"[8.5,1]",,
26,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,20850,"[8.5,1]",,
27,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,21406,"[8.5,1]",,
28,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,22137,"[8.5,1]",,
29,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,26403,"[8.5,1]",,
30,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,8,62328,8.5,28303,"[8.5,1]",,
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,21686,"[9.5,1]",,
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,19946,"[9.5,1]",,
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,19978,"[9.5,1]",,
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,19152,"[9.5,1]",,
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,21126,"[9.5,1]",,
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,19909,"[9.5,1]",,
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,18234,"[9.5,1]",,
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,19759,"[9.5,1]",,
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,18872,"[9.5,1]",,
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,18789,"[9.5,1]",,
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,19613,"[9.5,1]",,
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,17791,"[9.5,1]",,
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,19690,"[9.5,1]",,
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,18975,"[9.5,1]",,
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,20734,"[9.5,1]",,
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,19782,"[9.5,1]",,
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,19349,"[9.5,1]",,
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,17743,"[9.5,1]",,
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,18801,"[9.5,1]",,
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,17605,"[9.5,1]",,
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,18173,"[9.5,1]",,
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,19995,"[9.5,1]",,
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,18822,"[9.5,1]",,
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,18060,"[9.5,1]",,
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,9,62328,9.5,19081,"[9.5,1]",,
